id_codedep_codecom,coddep,commune,pmun,pcap,ptot
09046,09,BÉDEILLE,67,3,70
09047,09,BÉLESTA,1072,19,1091
09048,09,BELLOC,80,1,81
09049,09,BÉNAC,179,3,182
09050,09,BENAGUES,527,7,534
09051,09,BÉNAIX,152,4,156
09052,09,BESSET,162,8,170
09053,09,BESTIAC,19,3,22
09054,09,BETCHAT,350,5,355
09055,09,BETHMALE,93,0,93
09056,09,BÉZAC,394,10,404
09057,09,BIERT,317,5,322
09058,09,BOMPAS,192,5,197
09059,09,BONAC-IRAZEIN,121,4,125
09060,09,BONNAC,751,10,761
09061,09,LES BORDES-SUR-ARIZE,505,6,511
09062,09,BORDES-UCHENTEIN,199,5,204
09063,09,LE BOSC,109,2,111
09064,09,BOUAN,39,0,39
09065,09,BOUSSENAC,213,1,214
09066,09,BRASSAC,620,10,630
09067,09,BRIE,214,3,217
09068,09,BURRET,42,0,42
09069,09,BUZAN,26,0,26
09070,09,LES CABANNES,337,8,345
09071,09,CADARCET,223,8,231
09072,09,CALZAN,34,0,34
09073,09,CAMARADE,194,1,195
09074,09,CAMON,147,1,148
09075,09,CAMPAGNE-SUR-ARIZE,285,8,293
09076,09,CANTÉ,204,7,211
09077,09,CAPOULET-ET-JUNAC,183,1,184
09078,09,CARCANIÈRES,75,2,77
09079,09,CARLA-BAYLE,796,14,810
09080,09,CARLA-DE-ROQUEFORT,176,2,178
09081,09,LE CARLARET,275,11,286
09082,09,CASTELNAU-DURBAN,453,8,461
09083,09,CASTÉRAS,22,0,22
09084,09,CASTEX,93,1,94
09085,09,CASTILLON-EN-COUSERANS,401,5,406
09086,09,CAUMONT,332,5,337
09087,09,CAUSSOU,47,0,47
09088,09,CAYCHAX,15,0,15
09089,09,CAZALS-DES-BAYLÈS,57,2,59
09090,09,CAZAUX,37,6,43
09091,09,CAZAVET,204,3,207
09092,09,CAZENAVE-SERRES-ET-ALLENS,60,3,63
09093,09,CELLES,157,0,157
09094,09,CÉRIZOLS,137,9,146
09095,09,CESCAU,148,1,149
09096,09,CHÂTEAU-VERDUN,42,3,45
09097,09,CLERMONT,115,0,115
09098,09,CONTRAZY,68,2,70
09099,09,COS,394,19,413
09100,09,COUFLENS,90,1,91
09101,09,COUSSA,282,3,285
09102,09,COUTENS,171,2,173
09103,09,CRAMPAGNA,864,17,881
09104,09,DALOU,770,19,789
09105,09,DAUMAZAN-SUR-ARIZE,708,11,719
09106,09,DREUILHE,358,16,374
09107,09,DUN,619,15,634
09108,09,DURBAN-SUR-ARIZE,178,4,182
09109,09,DURFORT,171,3,174
09110,09,ENCOURTIECH,90,4,94
09111,09,ENGOMER,304,4,308
09113,09,ERCÉ,562,3,565
09114,09,ERP,130,2,132
09115,09,ESCLAGNE,133,2,135
09116,09,ESCOSSE,386,3,389
09117,09,ESPLAS,107,6,113
09118,09,ESPLAS-DE-SÉROU,184,4,188
09119,09,EYCHEIL,546,6,552
09120,09,FABAS,349,4,353
09121,09,FERRIÈRES-SUR-ARIÈGE,753,100,853
09122,09,FOIX,9493,325,9818
09123,09,FORNEX,113,1,114
09124,09,LE FOSSAT,1046,14,1060
09125,09,FOUGAX-ET-BARRINEUF,432,5,437
09126,09,FREYCHENET,85,3,88
09127,09,GABRE,125,4,129
09128,09,GAJAN,308,10,318
09129,09,GALEY,115,0,115
09130,09,GANAC,726,9,735
09131,09,GARANOU,147,0,147
09132,09,GAUDIÈS,250,3,253
09133,09,GÉNAT,22,1,23
09134,09,GESTIÈS,32,1,33
09136,09,GOURBIT,74,3,77
09137,09,GUDAS,202,4,206
09138,09,L'HERM,196,26,222
09139,09,L'HOSPITALET-PRÈS-L'ANDORRE,102,0,102
09140,09,IGNAUX,119,6,125
09141,09,ILLARTEIN,73,0,73
09142,09,ILHAT,120,0,120
09143,09,ILLIER-ET-LARAMADE,33,0,33
09145,09,LES ISSARDS,243,9,252
09146,09,JUSTINIAC,57,0,57
09147,09,LABATUT,176,1,177
09148,09,LACAVE,124,5,129
09149,09,LACOURT,193,4,197
09150,09,LAGARDE,201,6,207
09151,09,LANOUX,51,1,52
09152,09,LAPÈGE,23,1,24
09153,09,LAPENNE,120,4,124
09154,09,LARBONT,59,2,61
09155,09,LARCAT,47,0,47
09156,09,LARNAT,20,0,20
09157,09,LAROQUE-D'OLMES,2405,53,2458
09158,09,LASSERRE,251,7,258
09159,09,LASSUR,97,0,97
09160,09,LAVELANET,6031,165,6196
09161,09,LÉRAN,610,15,625
09162,09,LERCOUL,16,0,16
09163,09,LESCOUSSE,79,0,79
09164,09,LESCURE,493,23,516
09165,09,LESPARROU,233,1,234
09166,09,LEYCHERT,99,6,105
09167,09,LÉZAT-SUR-LÈZE,2348,40,2388
09168,09,LIEURAC,185,9,194
09169,09,LIMBRASSAC,125,3,128
09170,09,LISSAC,255,6,261
09171,09,LORDAT,70,0,70
09172,09,LOUBAUT,26,0,26
09173,09,LOUBENS,281,5,286
09174,09,LOUBIÈRES,355,13,368
09175,09,LUDIÈS,94,4,98
09176,09,LUZENAC,521,9,530
09177,09,MADIÈRE,241,6,247
09178,09,MALEGOUDE,45,4,49
09179,09,MALLÉON,78,1,79
09180,09,MANSES,120,1,121
09181,09,LE MAS-D'AZIL,1145,9,1154
09182,09,MASSAT,709,10,719
09183,09,MAUVEZIN-DE-PRAT,102,4,106
09184,09,MAUVEZIN-DE-SAINTE-CROIX,45,1,46
09185,09,MAZÈRES,3873,83,3956
09186,09,MÉRAS,104,0,104
09187,09,MERCENAC,355,10,365
09188,09,MERCUS-GARRABET,1203,24,1227
09189,09,MÉRENS-LES-VALS,168,4,172
09190,09,MÉRIGON,114,1,115
09192,09,MIGLOS,114,3,117
09193,09,MIJANÈS,61,0,61
09194,09,MIREPOIX,3102,124,3226
09195,09,MONESPLE,30,0,30
09196,09,MONTAGAGNE,80,1,81
09197,09,MONTAILLOU,17,0,17
09198,09,MONTARDIT,207,4,211
09199,09,MONTAUT,696,18,714
09200,09,MONTBEL,99,2,101
09201,09,MONTÉGUT-EN-COUSERANS,78,1,79
09202,09,MONTÉGUT-PLANTAUREL,335,9,344
09203,09,MONTELS,156,9,165
09204,09,MONTESQUIEU-AVANTÈS,250,10,260
09205,09,MONTFA,81,2,83
09206,09,MONTFERRIER,534,13,547
09207,09,MONTGAILLARD,1484,31,1515
09208,09,MONTGAUCH,125,0,125
09209,09,MONTJOIE-EN-COUSERANS,1034,21,1055
09210,09,MONTOULIEU,408,7,415
09211,09,MONTSÉGUR,117,2,119
09212,09,MONTSERON,103,1,104
09213,09,MOULIN-NEUF,243,3,246
09214,09,MOULIS,757,12,769
09215,09,NALZEN,122,4,126
09216,09,NESCUS,62,1,63
09217,09,NIAUX,154,2,156
09218,09,ORGEIX,88,1,89
09219,09,ORGIBET,195,4,199
09220,09,ORLU,164,3,167
09221,09,ORNOLAC-USSAT-LES-BAINS,243,3,246
09222,09,ORUS,26,0,26
09223,09,OUST,555,7,562
09224,09,PAILHÈS,474,8,482
09225,09,PAMIERS,15659,478,16137
09226,09,PECH,37,0,37
09227,09,PÉREILLE,199,3,202
09228,09,PERLES-ET-CASTELET,224,5,229
09229,09,LE PEYRAT,465,8,473
09230,09,LE PLA,60,0,60
09231,09,LE PORT,164,1,165
09232,09,PRADES,32,0,32
09233,09,PRADETTES,47,1,48
09234,09,PRADIÈRES,119,3,122
09235,09,PRAT-BONREPAUX,864,16,880
09236,09,PRAYOLS,368,16,384
09237,09,LE PUCH,30,1,31
09238,09,LES PUJOLS,831,17,848
09239,09,QUÉRIGUT,136,1,137
09240,09,QUIÉ,297,3,300
09241,09,RABAT-LES-TROIS-SEIGNEURS,366,5,371
09242,09,RAISSAC,53,1,54
09243,09,RÉGAT,84,3,87
09244,09,RIEUCROS,712,12,724
09245,09,RIEUX-DE-PELLEPORT,1284,35,1319
09246,09,RIMONT,529,20,549
09247,09,RIVÈRENERT,163,9,172
09249,09,ROQUEFIXADE,147,4,151
09250,09,ROQUEFORT-LES-CASCADES,93,2,95
09251,09,ROUMENGOUX,166,8,174
09252,09,ROUZE,88,0,88
09253,09,SABARAT,384,6,390
09254,09,SAINT-AMADOU,241,6,247
09255,09,SAINT-AMANS,43,0,43
09256,09,SAINT-BAUZEIL,58,0,58
09257,09,SAINTE-CROIX-VOLVESTRE,620,16,636
09258,09,SAINT-FÉLIX-DE-RIEUTORD,464,9,473
09259,09,SAINT-FÉLIX-DE-TOURNEGAT,152,4,156
09260,09,SAINTE-FOI,29,0,29
09261,09,SAINT-GIRONS,6418,401,6819
09262,09,SAINT-JEAN-D'AIGUES-VIVES,382,6,388
09263,09,SAINT-JEAN-DU-CASTILLONNAIS,22,1,23
09264,09,SAINT-JEAN-DE-VERGES,1275,18,1293
09265,09,SAINT-JEAN-DU-FALGA,2859,63,2922
09266,09,SAINT-JULIEN-DE-GRAS-CAPOU,66,2,68
09267,09,SAINT-LARY,127,2,129
09268,09,SAINT-LIZIER,1365,31,1396
09269,09,SAINT-MARTIN-DE-CARALP,363,11,374
09270,09,SAINT-MARTIN-D'OYDES,220,5,225
09271,09,SAINT-MICHEL,81,2,83
09272,09,SAINT-PAUL-DE-JARRAT,1330,27,1357
09273,09,SAINT-PIERRE-DE-RIVIÈRE,665,23,688
09274,09,SAINT-QUENTIN-LA-TOUR,337,6,343
09275,09,SAINT-QUIRC,371,8,379
09276,09,SAINT-VICTOR-ROUZAUD,220,10,230
09277,09,SAINT-YBARS,690,11,701
09279,09,SALSEIN,47,2,49
09280,09,SAURAT,641,9,650
09281,09,SAUTEL,121,2,123
09282,09,SAVERDUN,4828,158,4986
09283,09,SAVIGNAC-LES-ORMEAUX,389,15,404
09284,09,SÉGURA,187,6,193
09285,09,SEIX,708,14,722
09287,09,SENCONAC,13,0,13
09289,09,LORP-SENTARAILLE,1491,35,1526
09290,09,SENTEIN,155,3,158
09291,09,SENTENAC-D'OUST,105,3,108
09292,09,SENTENAC-DE-SÉROU,56,0,56
09293,09,SERRES-SUR-ARGET,680,10,690
09294,09,SIEURAS,103,1,104
09295,09,SIGUER,95,0,95
09296,09,AULOS-SINSAT,152,2,154
09297,09,SOR,28,0,28
09298,09,SORGEAT,80,2,82
09299,09,SOUEIX-ROGALLE,426,7,433
09300,09,SOULA,174,7,181
09301,09,SOULAN,376,2,378
09303,09,SURBA,322,8,330
09304,09,SUZAN,14,1,15
09305,09,TABRE,354,8,362
09306,09,TARASCON-SUR-ARIÈGE,3024,32,3056
09307,09,TAURIGNAN-CASTET,158,2,160
09308,09,TAURIGNAN-VIEUX,208,8,216
09309,09,TEILHET,152,2,154
09310,09,THOUARS-SUR-ARIZE,47,2,49
09311,09,TIGNAC,22,0,22
09312,09,LA TOUR-DU-CRIEU,3218,68,3286
09313,09,TOURTOUSE,155,7,162
09314,09,TOURTROL,274,15,289
09315,09,TRÉMOULET,129,0,129
09316,09,TROYE-D'ARIÈGE,101,1,102
09318,09,UNAC,125,1,126
09319,09,UNZENT,117,4,121
09320,09,URS,29,1,30
09321,09,USSAT,317,4,321
09322,09,USTOU,272,10,282
09323,09,VALS,92,1,93
09324,09,VARILHES,3495,55,3550
09325,09,VAYCHIS,29,0,29
09326,09,VÈBRE,124,1,125
09327,09,VENTENAC,234,2,236
09328,09,VERDUN,216,9,225
09329,09,VERNAJOUL,673,21,694
09330,09,VERNAUX,28,0,28
09331,09,LE VERNET,718,6,724
09332,09,VERNIOLLE,2252,68,2320
09334,09,VAL-DE-SOS,561,64,625
09335,09,VILLENEUVE,39,0,39
09336,09,VILLENEUVE-D'OLMES,965,19,984
09338,09,VILLENEUVE-DU-LATOU,155,4,159
09339,09,VILLENEUVE-DU-PARÉAGE,769,15,784
09340,09,VIRA,156,4,160
09341,09,VIVIÈS,146,0,146
09342,09,SAINTE-SUZANNE,239,2,241
10002,10,AILLEVILLE,237,5,242
10003,10,AIX-VILLEMAUR-PÂLIS,3546,38,3584
10004,10,ALLIBAUDIÈRES,207,2,209
10005,10,AMANCE,255,12,267
10006,10,ARCIS-SUR-AUBE,2803,81,2884
10007,10,ARCONVILLE,104,2,106
10008,10,ARGANÇON,113,1,114
10009,10,ARRELLES,87,2,89
10010,10,ARREMBÉCOURT,47,2,49
10011,10,ARRENTIÈRES,210,1,211
10012,10,ARSONVAL,306,5,311
10013,10,ASSENAY,145,2,147
10014,10,ASSENCIÈRES,181,1,182
10015,10,AUBETERRE,376,6,382
10017,10,AULNAY,130,3,133
10018,10,AUXON,1023,10,1033
10019,10,VAL-D'AUZON,379,5,384
10020,10,AVANT-LÈS-MARCILLY,505,10,515
10021,10,AVANT-LÈS-RAMERUPT,157,4,161
10022,10,AVIREY-LINGEY,200,12,212
10023,10,AVON-LA-PÈZE,187,7,194
10024,10,AVREUIL,169,3,172
10025,10,BAGNEUX-LA-FOSSE,171,4,175
10026,10,BAILLY-LE-FRANC,36,0,36
10027,10,BALIGNICOURT,60,5,65
10028,10,BALNOT-LA-GRANGE,120,0,120
10029,10,BALNOT-SUR-LAIGNES,155,2,157
10030,10,BARBEREY-SAINT-SULPICE,1530,30,1560
10031,10,BARBUISE,471,8,479
10032,10,BAROVILLE,302,9,311
10033,10,BAR-SUR-AUBE,4787,193,4980
10034,10,BAR-SUR-SEINE,2961,196,3157
10035,10,BAYEL,751,9,760
10037,10,BERCENAY-EN-OTHE,447,10,457
10038,10,BERCENAY-LE-HAYER,194,2,196
10039,10,BERGÈRES,117,5,122
10040,10,BERNON,164,8,172
10041,10,BERTIGNOLLES,50,1,51
10042,10,BÉRULLE,206,4,210
10043,10,BESSY,127,3,130
10044,10,BÉTIGNICOURT,34,0,34
10045,10,BEUREY,182,9,191
10046,10,BLAINCOURT-SUR-AUBE,114,2,116
10047,10,BLIGNICOURT,41,1,42
10048,10,BLIGNY,161,4,165
10049,10,LES BORDES-AUMONT,531,9,540
10050,10,BOSSANCOURT,198,3,201
10051,10,BOUILLY,1087,47,1134
10052,10,BOULAGES,216,4,220
10053,10,BOURANTON,594,9,603
10054,10,BOURDENAY,113,1,114
10055,10,BOURGUIGNONS,266,12,278
10056,10,BOUY-LUXEMBOURG,240,1,241
10057,10,BOUY-SUR-ORVIN,53,1,54
10058,10,BRAGELOGNE-BEAUVOIR,242,9,251
10059,10,BRAUX,112,5,117
10060,10,BRÉVIANDES,2851,56,2907
10061,10,BRÉVONNES,673,12,685
10062,10,BRIEL-SUR-BARSE,201,2,203
10063,10,BRIENNE-LA-VIEILLE,411,13,424
10064,10,BRIENNE-LE-CHÂTEAU,2772,26,2798
10065,10,BRILLECOURT,85,1,86
10066,10,BUCEY-EN-OTHE,436,10,446
10067,10,BUCHÈRES,1827,28,1855
10068,10,BUXEUIL,125,6,131
10069,10,BUXIÈRES-SUR-ARCE,116,0,116
10070,10,CELLES-SUR-OURCE,490,19,509
10071,10,CHACENAY,51,2,53
10072,10,LA CHAISE,34,0,34
10073,10,CHALETTE-SUR-VOIRE,127,2,129
10074,10,CHAMOY,507,8,515
10075,10,CHAMPFLEURY,96,6,102
10076,10,CHAMPIGNOL-LEZ-MONDEVILLE,264,7,271
10077,10,CHAMPIGNY-SUR-AUBE,110,2,112
10078,10,CHAMP-SUR-BARSE,27,0,27
10079,10,CHANNES,129,2,131
10080,10,CHAOURCE,1038,10,1048
10081,10,LA CHAPELLE-SAINT-LUC,11741,92,11833
10082,10,CHAPELLE-VALLON,245,4,249
10083,10,CHAPPES,338,6,344
10084,10,CHARMONT-SOUS-BARBUISE,1019,28,1047
10085,10,CHARMOY,65,0,65
10086,10,CHARNY-LE-BACHOT,264,8,272
10087,10,CHASEREY,53,1,54
10089,10,CHÂTRES,698,13,711
10090,10,CHAUCHIGNY,232,2,234
10091,10,CHAUDREY,141,4,145
10092,10,CHAUFFOUR-LÈS-BAILLY,128,0,128
10093,10,CHAUMESNIL,103,2,105
10094,10,CHAVANGES,588,12,600
10095,10,LE CHÊNE,289,5,294
10096,10,CHENNEGY,433,8,441
10097,10,CHERVEY,161,4,165
10098,10,CHESLEY,322,9,331
10099,10,CHESSY-LES-PRÉS,519,14,533
10100,10,CLÉREY,1127,23,1150
10101,10,COCLOIS,173,3,176
10102,10,COLOMBÉ-LA-FOSSE,189,4,193
10103,10,COLOMBÉ-LE-SEC,153,1,154
10104,10,CORMOST,306,3,309
10105,10,COURCELLES-SUR-VOIRE,26,1,27
10106,10,COURCEROY,136,5,141
10107,10,COURSAN-EN-OTHE,104,0,104
10108,10,COURTAOULT,82,0,82
10109,10,COURTENOT,232,8,240
10110,10,COURTERANGES,559,11,570
10111,10,COURTERON,105,5,110
10112,10,COUSSEGREY,177,2,179
10113,10,COUVIGNON,199,6,205
10114,10,CRANCEY,706,14,720
10115,10,CRENEY-PRÈS-TROYES,1982,34,2016
10116,10,CRÉSANTIGNES,316,4,320
10117,10,CRESPY-LE-NEUF,158,7,165
10118,10,LES CROÛTES,93,4,97
10119,10,CUNFIN,174,4,178
10120,10,CUSSANGY,213,2,215
10121,10,DAMPIERRE,322,8,330
10122,10,DAVREY,225,4,229
10123,10,DIENVILLE,873,16,889
10124,10,DIERREY-SAINT-JULIEN,262,13,275
10125,10,DIERREY-SAINT-PIERRE,307,5,312
10126,10,DOLANCOURT,133,4,137
10127,10,DOMMARTIN-LE-COQ,58,0,58
10128,10,DONNEMENT,73,1,74
10129,10,DOSCHES,299,9,308
10130,10,DOSNON,101,6,107
10131,10,DROUPT-SAINT-BASLE,360,4,364
10132,10,DROUPT-SAINTE-MARIE,234,5,239
10133,10,EAUX-PUISEAUX,260,11,271
10134,10,ECHEMINES,88,6,94
10135,10,ECLANCE,101,3,104
10136,10,EGUILLY-SOUS-BOIS,117,1,118
10137,10,ENGENTE,33,0,33
10138,10,EPAGNE,142,2,144
10139,10,EPOTHÉMONT,166,4,170
10140,10,ERVY-LE-CHÂTEL,1142,9,1151
10141,10,ESSOYES,721,12,733
10142,10,ESTISSAC,1851,19,1870
10143,10,ETOURVY,169,5,174
10144,10,ETRELLES-SUR-AUBE,154,3,157
10145,10,FAUX-VILLECERF,212,7,219
10146,10,FAY-LÈS-MARCILLY,90,3,93
10147,10,FAYS-LA-CHAPELLE,126,4,130
10148,10,FERREUX-QUINCEY,410,10,420
10149,10,FEUGES,333,4,337
10150,10,FONTAINE,253,5,258
10151,10,FONTAINE-LES-GRÈS,877,9,886
10153,10,FONTAINE-MÂCON,621,14,635
10154,10,FONTENAY-DE-BOSSERY,71,1,72
10155,10,FONTETTE,190,6,196
10156,10,FONTVANNES,706,8,714
10157,10,LA FOSSE-CORDUAN,215,6,221
10158,10,FOUCHÈRES,535,16,551
10159,10,FRALIGNES,88,1,89
10160,10,FRAVAUX,37,1,38
10161,10,FRESNAY,49,3,52
10162,10,FRESNOY-LE-CHÂTEAU,287,6,293
10163,10,FULIGNY,43,2,45
10164,10,GÉLANNES,735,10,745
10165,10,GÉRAUDOT,337,6,343
10166,10,LES GRANDES-CHAPELLES,398,6,404
10167,10,GRANDVILLE,91,0,91
10168,10,LES GRANGES,79,1,80
10169,10,GUMERY,220,8,228
10170,10,GYÉ-SUR-SEINE,490,9,499
10171,10,HAMPIGNY,231,9,240
10172,10,HERBISSE,155,1,156
10173,10,ISLE-AUMONT,462,8,470
10174,10,ISLE-AUBIGNY,169,3,172
10175,10,JASSEINES,177,3,180
10176,10,JAUCOURT,164,7,171
10177,10,JAVERNANT,148,7,155
10178,10,JESSAINS,263,6,269
10179,10,JEUGNY,472,10,482
10180,10,JONCREUIL,96,4,100
10181,10,JULLY-SUR-SARCE,221,12,233
10182,10,JUVANCOURT,119,1,120
10183,10,JUVANZÉ,35,1,36
10184,10,JUZANVIGNY,128,1,129
10185,10,LAGESSE,209,4,213
10186,10,LAINES-AUX-BOIS,529,16,545
10187,10,LANDREVILLE,400,10,410
10188,10,LANTAGES,215,7,222
10189,10,LASSICOURT,59,0,59
10190,10,LAUBRESSEL,569,6,575
10191,10,LAVAU,910,10,920
10192,10,LENTILLES,127,1,128
10193,10,LESMONT,303,7,310
10194,10,LÉVIGNY,95,2,97
10195,10,LHUÎTRE,296,4,300
10196,10,LIGNIÈRES,209,1,210
10197,10,LIGNOL-LE-CHÂTEAU,180,11,191
10198,10,LIREY,99,3,102
10199,10,LOCHES-SUR-OURCE,349,6,355
10200,10,LA LOGE-AUX-CHÈVRES,91,3,94
10201,10,LA LOGE-POMBLIN,69,0,69
10202,10,LES LOGES-MARGUERON,218,80,298
10203,10,LONGCHAMP-SUR-AUJON,390,14,404
10204,10,LONGEVILLE-SUR-MOGNE,147,3,150
10205,10,LONGPRÉ-LE-SEC,93,2,95
10206,10,LONGSOLS,126,1,127
10207,10,LONGUEVILLE-SUR-AUBE,128,1,129
10208,10,LA LOUPTIÈRE-THÉNARD,290,12,302
10209,10,LUSIGNY-SUR-BARSE,2207,54,2261
10210,10,LUYÈRES,455,13,468
10211,10,MACEY,971,15,986
10212,10,MACHY,116,4,120
10213,10,MAGNANT,160,3,163
10214,10,MAGNICOURT,87,1,88
10215,10,MAGNY-FOUCHARD,261,4,265
10216,10,MAILLY-LE-CAMP,1933,25,1958
10217,10,MAISON-DES-CHAMPS,32,0,32
10218,10,MAISONS-LÈS-CHAOURCE,164,1,165
10219,10,MAISONS-LÈS-SOULAINES,67,3,70
10220,10,MAIZIÈRES-LA-GRANDE-PAROISSE,1498,43,1541
10221,10,MAIZIÈRES-LÈS-BRIENNE,162,0,162
10222,10,MARAYE-EN-OTHE,438,7,445
10223,10,MARCILLY-LE-HAYER,727,9,736
10224,10,MARIGNY-LE-CHÂTEL,1757,33,1790
10225,10,MARNAY-SUR-SEINE,234,7,241
10226,10,MAROLLES-LÈS-BAILLY,112,2,114
10227,10,MAROLLES-SOUS-LIGNIÈRES,329,5,334
10228,10,MATHAUX,198,2,200
10229,10,MAUPAS,105,2,107
10230,10,MERGEY,680,10,690
10231,10,LE MÉRIOT,621,10,631
10232,10,MERREY-SUR-ARCE,325,5,330
10233,10,MÉRY-SUR-SEINE,1511,49,1560
10234,10,MESGRIGNY,277,1,278
10235,10,MESNIL-LA-COMTESSE,47,0,47
10236,10,MESNIL-LETTRE,57,1,58
10237,10,MESNIL-SAINT-LOUP,591,29,620
10238,10,MESNIL-SAINT-PÈRE,458,9,467
10239,10,MESNIL-SELLIÈRES,587,24,611
10240,10,MESSON,466,11,477
10241,10,METZ-ROBERT,64,0,64
10242,10,MEURVILLE,160,3,163
10243,10,MOLINS-SUR-AUBE,105,5,110
10245,10,MONTAULIN,809,28,837
10246,10,MONTCEAUX-LÈS-VAUDES,264,16,280
10247,10,MONTFEY,124,4,128
10248,10,MONTGUEUX,388,11,399
10249,10,MONTIÉRAMEY,403,7,410
10250,10,MONTIER-EN-L'ISLE,224,6,230
10251,10,MONTIGNY-LES-MONTS,253,9,262
10252,10,MONTMARTIN-LE-HAUT,60,2,62
10253,10,MONTMORENCY-BEAUFORT,141,1,142
10254,10,MONTPOTHIER,328,9,337
10255,10,MONTREUIL-SUR-BARSE,291,5,296
10256,10,MONTSUZAIN,407,4,411
10257,10,MOREMBERT,30,0,30
10258,10,MORVILLIERS,283,7,290
10259,10,LA MOTTE-TILLY,364,3,367
10260,10,MOUSSEY,643,16,659
10261,10,MUSSY-SUR-SEINE,1017,15,1032
10262,10,NEUVILLE-SUR-SEINE,415,8,423
10263,10,NEUVILLE-SUR-VANNE,435,5,440
10264,10,NOÉ-LES-MALLETS,117,2,119
10265,10,LES NOÃ«S-PRÈS-TROYES,3280,33,3313
10266,10,NOGENT-EN-OTHE,47,3,50
10267,10,NOGENT-SUR-AUBE,312,4,316
10268,10,NOGENT-SUR-SEINE,5966,118,6084
10269,10,NOZAY,150,4,154
10270,10,ONJON,258,6,264
10271,10,ORIGNY-LE-SEC,595,11,606
10272,10,ORMES,180,3,183
10273,10,ORTILLON,24,0,24
10274,10,ORVILLIERS-SAINT-JULIEN,312,4,316
10275,10,OSSEY-LES-TROIS-MAISONS,594,7,601
10276,10,PAISY-COSDON,334,6,340
10278,10,PARGUES,137,4,141
10279,10,PARS-LÈS-CHAVANGES,53,1,54
10280,10,PARS-LÈS-ROMILLY,817,9,826
10281,10,LE PAVILLON-SAINTE-JULIE,291,8,299
10282,10,PAYNS,1374,19,1393
10283,10,PEL-ET-DER,130,2,132
10284,10,PÉRIGNY-LA-ROSE,148,3,151
10285,10,PERTHES-LÈS-BRIENNE,73,0,73
10286,10,PETIT-MESNIL,206,7,213
10287,10,PINEY,1483,16,1499
10288,10,PLAINES-SAINT-LANGE,263,4,267
10289,10,PLANCY-L'ABBAYE,968,17,985
10290,10,PLANTY,235,3,238
10291,10,PLESSIS-BARBUISE,187,7,194
10293,10,POIVRES,159,2,161
10294,10,POLIGNY,62,2,64
10295,10,POLISOT,323,6,329
10296,10,POLISY,190,9,199
10297,10,PONT-SAINTE-MARIE,5154,92,5246
10298,10,PONT-SUR-SEINE,1159,20,1179
10299,10,POUAN-LES-VALLÉES,522,17,539
10300,10,POUGY,290,2,292
10301,10,POUY-SUR-VANNES,173,4,177
10302,10,PRASLIN,87,2,89
10303,10,PRÉCY-NOTRE-DAME,81,2,83
10304,10,PRÉCY-SAINT-MARTIN,185,2,187
10305,10,PRÉMIERFAIT,86,3,89
10306,10,PROVERVILLE,239,6,245
10307,10,PRUGNY,367,10,377
10308,10,PRUNAY-BELLEVILLE,211,8,219
10309,10,PRUSY,95,2,97
10310,10,PUITS-ET-NUISEMENT,216,5,221
10312,10,RACINES,168,5,173
10313,10,RADONVILLIERS,371,2,373
10314,10,RAMERUPT,409,4,413
10315,10,RANCES,45,2,47
10316,10,RHÈGES,221,4,225
10317,10,LES RICEYS,1212,23,1235
10318,10,RIGNY-LA-NONNEUSE,161,2,163
10319,10,RIGNY-LE-FERRON,325,7,332
10320,10,RILLY-SAINTE-SYRE,233,5,238
10321,10,LA RIVIÈRE-DE-CORPS,3591,113,3704
10323,10,ROMILLY-SUR-SEINE,14480,318,14798
10324,10,RONCENAY,159,2,161
10325,10,ROSIÈRES-PRÈS-TROYES,4521,347,4868
10326,10,ROSNAY-L'HÔPITAL,171,8,179
10327,10,LA ROTHIÈRE,114,1,115
10328,10,ROUILLY-SACEY,388,4,392
10329,10,ROUILLY-SAINT-LOUP,513,45,558
10330,10,ROUVRES-LES-VIGNES,110,1,111
10331,10,RUMILLY-LÈS-VAUDES,557,10,567
10332,10,RUVIGNY,497,11,508
10333,10,SAINT-ANDRÉ-LES-VERGERS,12784,190,12974
10334,10,SAINT-AUBIN,589,8,597
10335,10,SAINT-BENOIST-SUR-VANNE,241,6,247
10336,10,SAINT-BENOÎT-SUR-SEINE,395,5,400
10337,10,SAINT-CHRISTOPHE-DODINICOURT,33,1,34
10338,10,SAINT-ETIENNE-SOUS-BARBUISE,177,3,180
10339,10,SAINT-FLAVY,291,6,297
10340,10,SAINT-GERMAIN,2275,48,2323
10341,10,SAINT-HILAIRE-SOUS-ROMILLY,357,9,366
10342,10,SAINT-JEAN-DE-BONNEVAL,404,8,412
10343,10,SAINT-JULIEN-LES-VILLAS,6765,145,6910
10344,10,SAINT-LÉGER-PRÈS-TROYES,902,15,917
10345,10,SAINT-LÉGER-SOUS-BRIENNE,383,11,394
10346,10,SAINT-LÉGER-SOUS-MARGERIE,54,1,55
10347,10,SAINT-LOUP-DE-BUFFIGNY,208,6,214
10348,10,SAINT-LUPIEN,231,4,235
10349,10,SAINT-LYÉ,2885,62,2947
10350,10,SAINT-MARDS-EN-OTHE,638,11,649
10351,10,SAINT-MARTIN-DE-BOSSENAY,366,5,371
10352,10,SAINTE-MAURE,1715,294,2009
10353,10,SAINT-MESMIN,886,10,896
10354,10,SAINT-NABORD-SUR-AUBE,137,4,141
10355,10,SAINT-NICOLAS-LA-CHAPELLE,67,0,67
10356,10,SAINT-OULPH,299,8,307
